slope_deg,speed_mps,normal_total_N,normal_per_wheel_N,sinkage_m,contact_length_m,contact_area_per_wheel_m2,compression_per_wheel_N,compression_total_N,rolling_total_N,bulldozing_per_front_wheel_N,bulldozing_total_N,gravity_grade_N,viscous_speed_N,quadratic_speed_N,total_no_grade_N,total_with_grade_N,power_no_grade_W,power_with_grade_W,resistance_torque_per_drive_wheel_Nm,max_motor_force_total_N,smooth_traction_per_wheel_N,smooth_traction_total_N,grouser_traction_per_wheel_N,grouser_traction_total_N,traction_margin_smooth_N,traction_margin_grouser_N
0.0,0.01,136.08,34.02,0.010168969362728464,0.056096329906384454,0.006058403629889521,4.65128904674695,18.6051561869878,4.0824,20.428305217377194,40.85661043475439,0.0,0.0,0.0,63.544166621742185,63.544166621742185,0.6354416662174218,0.6354416662174218,2.4305643732816384,261.437908496732,6.358097378598886,25.432389514395545,6.358097378598886,25.432389514395545,-38.11177710734664,-38.11177710734664
0.0,0.017368421052631578,136.08,34.02,0.010168969362728464,0.056096329906384454,0.006058403629889521,4.65128904674695,18.6051561869878,4.0824,20.428305217377194,40.85661043475439,0.0,0.0,0.0,63.544166621742185,63.544166621742185,1.103661841324996,1.103661841324996,2.4305643732816384,261.437908496732,6.358097378598886,25.432389514395545,6.358097378598886,25.432389514395545,-38.11177710734664,-38.11177710734664
0.0,0.024736842105263154,136.08,34.02,0.010168969362728464,0.056096329906384454,0.006058403629889521,4.65128904674695,18.6051561869878,4.0824,20.428305217377194,40.85661043475439,0.0,0.0,0.0,63.544166621742185,63.544166621742185,1.5718820164325695,1.5718820164325695,2.4305643732816384,261.437908496732,6.358097378598886,25.432389514395545,6.358097378598886,25.432389514395545,-38.11177710734664,-38.11177710734664
0.0,0.032105263157894734,136.08,34.02,0.010168969362728464,0.056096329906384454,0.006058403629889521,4.65128904674695,18.6051561869878,4.0824,20.428305217377194,40.85661043475439,0.0,0.0,0.0,63.544166621742185,63.544166621742185,2.040102191540144,2.040102191540144,2.4305643732816384,261.437908496732,6.358097378598886,25.432389514395545,6.358097378598886,25.432389514395545,-38.11177710734664,-38.11177710734664
0.0,0.039473684210526314,136.08,34.02,0.010168969362728464,0.056096329906384454,0.006058403629889521,4.65128904674695,18.6051561869878,4.0824,20.428305217377194,40.85661043475439,0.0,0.0,0.0,63.544166621742185,63.544166621742185,2.5083223666477177,2.5083223666477177,2.4305643732816384,261.437908496732,6.358097378598886,25.432389514395545,6.358097378598886,25.432389514395545,-38.11177710734664,-38.11177710734664
0.0,0.04684210526315789,136.08,34.02,0.010168969362728464,0.056096329906384454,0.006058403629889521,4.65128904674695,18.6051561869878,4.0824,20.428305217377194,40.85661043475439,0.0,0.0,0.0,63.544166621742185,63.544166621742185,2.9765425417552915,2.9765425417552915,2.4305643732816384,261.437908496732,6.358097378598886,25.432389514395545,6.358097378598886,25.432389514395545,-38.11177710734664,-38.11177710734664
0.0,0.054210526315789466,136.08,34.02,0.010168969362728464,0.056096329906384454,0.006058403629889521,4.65128904674695,18.6051561869878,4.0824,20.428305217377194,40.85661043475439,0.0,0.0,0.0,63.544166621742185,63.544166621742185,3.4447627168628654,3.4447627168628654,2.4305643732816384,261.437908496732,6.358097378598886,25.432389514395545,6.358097378598886,25.432389514395545,-38.11177710734664,-38.11177710734664
0.0,0.061578947368421046,136.08,34.02,0.010168969362728464,0.056096329906384454,0.006058403629889521,4.65128904674695,18.6051561869878,4.0824,20.428305217377194,40.85661043475439,0.0,0.0,0.0,63.544166621742185,63.544166621742185,3.9129828919704392,3.9129828919704392,2.4305643732816384,261.437908496732,6.358097378598886,25.432389514395545,6.358097378598886,25.432389514395545,-38.11177710734664,-38.11177710734664
0.0,0.06894736842105262,136.08,34.02,0.010168969362728464,0.056096329906384454,0.006058403629889521,4.65128904674695,18.6051561869878,4.0824,20.428305217377194,40.85661043475439,0.0,0.0,0.0,63.544166621742185,63.544166621742185,4.381203067078013,4.381203067078013,2.4305643732816384,261.437908496732,6.358097378598886,25.432389514395545,6.358097378598886,25.432389514395545,-38.11177710734664,-38.11177710734664
0.0,0.0763157894736842,136.08,34.02,0.010168969362728464,0.056096329906384454,0.006058403629889521,4.65128904674695,18.6051561869878,4.0824,20.428305217377194,40.85661043475439,0.0,0.0,0.0,63.544166621742185,63.544166621742185,4.849423242185587,4.849423242185587,2.4305643732816384,261.437908496732,6.358097378598886,25.432389514395545,6.358097378598886,25.432389514395545,-38.11177710734664,-38.11177710734664
0.0,0.08368421052631578,136.08,34.02,0.010168969362728464,0.056096329906384454,0.006058403629889521,4.65128904674695,18.6051561869878,4.0824,20.428305217377194,40.85661043475439,0.0,0.0,0.0,63.544166621742185,63.544166621742185,5.317643417293161,5.317643417293161,2.4305643732816384,261.437908496732,6.358097378598886,25.432389514395545,6.358097378598886,25.432389514395545,-38.11177710734664,-38.11177710734664
0.0,0.09105263157894736,136.08,34.02,0.010168969362728464,0.056096329906384454,0.006058403629889521,4.65128904674695,18.6051561869878,4.0824,20.428305217377194,40.85661043475439,0.0,0.0,0.0,63.544166621742185,63.544166621742185,5.7858635924007356,5.7858635924007356,2.4305643732816384,261.437908496732,6.358097378598886,25.432389514395545,6.358097378598886,25.432389514395545,-38.11177710734664,-38.11177710734664
0.0,0.09842105263157892,136.08,34.02,0.010168969362728464,0.056096329906384454,0.006058403629889521,4.65128904674695,18.6051561869878,4.0824,20.428305217377194,40.85661043475439,0.0,0.0,0.0,63.544166621742185,63.544166621742185,6.254083767508308,6.254083767508308,2.4305643732816384,261.437908496732,6.358097378598886,25.432389514395545,6.358097378598886,25.432389514395545,-38.11177710734664,-38.11177710734664
0.0,0.1057894736842105,136.08,34.02,0.010168969362728464,0.056096329906384454,0.006058403629889521,4.65128904674695,18.6051561869878,4.0824,20.428305217377194,40.85661043475439,0.0,0.0,0.0,63.544166621742185,63.544166621742185,6.722303942615882,6.722303942615882,2.4305643732816384,261.437908496732,6.358097378598886,25.432389514395545,6.358097378598886,25.432389514395545,-38.11177710734664,-38.11177710734664
0.0,0.11315789473684208,136.08,34.02,0.010168969362728464,0.056096329906384454,0.006058403629889521,4.65128904674695,18.6051561869878,4.0824,20.428305217377194,40.85661043475439,0.0,0.0,0.0,63.544166621742185,63.544166621742185,7.190524117723457,7.190524117723457,2.4305643732816384,261.437908496732,6.358097378598886,25.432389514395545,6.358097378598886,25.432389514395545,-38.11177710734664,-38.11177710734664
0.0,0.12052631578947366,136.08,34.02,0.010168969362728464,0.056096329906384454,0.006058403629889521,4.65128904674695,18.6051561869878,4.0824,20.428305217377194,40.85661043475439,0.0,0.0,0.0,63.544166621742185,63.544166621742185,7.65874429283103,7.65874429283103,2.4305643732816384,261.437908496732,6.358097378598886,25.432389514395545,6.358097378598886,25.432389514395545,-38.11177710734664,-38.11177710734664
0.0,0.12789473684210526,136.08,34.02,0.010168969362728464,0.056096329906384454,0.006058403629889521,4.65128904674695,18.6051561869878,4.0824,20.428305217377194,40.85661043475439,0.0,0.0,0.0,63.544166621742185,63.544166621742185,8.126964467938606,8.126964467938606,2.4305643732816384,261.437908496732,6.358097378598886,25.432389514395545,6.358097378598886,25.432389514395545,-38.11177710734664,-38.11177710734664
0.0,0.13526315789473684,136.08,34.02,0.010168969362728464,0.056096329906384454,0.006058403629889521,4.65128904674695,18.6051561869878,4.0824,20.428305217377194,40.85661043475439,0.0,0.0,0.0,63.544166621742185,63.544166621742185,8.59518464304618,8.59518464304618,2.4305643732816384,261.437908496732,6.358097378598886,25.432389514395545,6.358097378598886,25.432389514395545,-38.11177710734664,-38.11177710734664
0.0,0.14263157894736841,136.08,34.02,0.010168969362728464,0.056096329906384454,0.006058403629889521,4.65128904674695,18.6051561869878,4.0824,20.428305217377194,40.85661043475439,0.0,0.0,0.0,63.544166621742185,63.544166621742185,9.063404818153753,9.063404818153753,2.4305643732816384,261.437908496732,6.358097378598886,25.432389514395545,6.358097378598886,25.432389514395545,-38.11177710734664,-38.11177710734664
0.0,0.15,136.08,34.02,0.010168969362728464,0.056096329906384454,0.006058403629889521,4.65128904674695,18.6051561869878,4.0824,20.428305217377194,40.85661043475439,0.0,0.0,0.0,63.544166621742185,63.544166621742185,9.531624993261328,9.531624993261328,2.4305643732816384,261.437908496732,6.358097378598886,25.432389514395545,6.358097378598886,25.432389514395545,-38.11177710734664,-38.11177710734664
5.0,0.01,135.56217451632475,33.890543629081186,0.010143155641542593,0.0560242775626789,0.006050621976769322,4.627704614457705,18.51081845783082,4.066865235489742,20.387794293393117,40.775588586786235,11.860153473101324,0.0,0.0,63.35327228010679,75.21342575320811,0.633532722801068,0.7521342575320812,2.8769135350602104,261.437908496732,6.327951581706637,25.31180632682655,6.327951581706637,25.31180632682655,-49.901619426381565,-49.901619426381565
5.0,0.017368421052631578,135.56217451632475,33.890543629081186,0.010143155641542593,0.0560242775626789,0.006050621976769322,4.627704614457705,18.51081845783082,4.066865235489742,20.387794293393117,40.775588586786235,11.860153473101324,0.0,0.0,63.35327228010679,75.21342575320811,1.1003463080229074,1.3063384472925619,2.8769135350602104,261.437908496732,6.327951581706637,25.31180632682655,6.327951581706637,25.31180632682655,-49.901619426381565,-49.901619426381565
5.0,0.024736842105263154,135.56217451632475,33.890543629081186,0.010143155641542593,0.0560242775626789,0.006050621976769322,4.627704614457705,18.51081845783082,4.066865235489742,20.387794293393117,40.775588586786235,11.860153473101324,0.0,0.0,63.35327228010679,75.21342575320811,1.5671598932447468,1.8605426370530425,2.8769135350602104,261.437908496732,6.327951581706637,25.31180632682655,6.327951581706637,25.31180632682655,-49.901619426381565,-49.901619426381565
5.0,0.032105263157894734,135.56217451632475,33.890543629081186,0.010143155641542593,0.0560242775626789,0.006050621976769322,4.627704614457705,18.51081845783082,4.066865235489742,20.387794293393117,40.775588586786235,11.860153473101324,0.0,0.0,63.35327228010679,75.21342575320811,2.0339734784665864,2.4147468268135235,2.8769135350602104,261.437908496732,6.327951581706637,25.31180632682655,6.327951581706637,25.31180632682655,-49.901619426381565,-49.901619426381565
